id,properties,parameters,base,baseValue,real,estimate,normalize
4,Magnitude,VibrationDuration,300,10,180,8.0,0.8648648648648649
4,Magnitude,VibrationDuration,300,10,240,7.5,0.8108108108108109
4,Magnitude,VibrationDuration,300,10,300,10.0,1.0810810810810811
4,Magnitude,VibrationDuration,300,10,360,11.5,1.2432432432432432
4,Magnitude,VibrationIntensity,1.2,10,0.6,5.5,0.6285714285714286
4,Magnitude,VibrationIntensity,1.2,10,0.9,7.5,0.8571428571428571
4,Magnitude,VibrationIntensity,1.2,10,1.2,10.5,1.2
4,Magnitude,VibrationIntensity,1.2,10,1.5,11.5,1.3142857142857143
4,Magnitude,VibrationPattern,100,10,200,7.5,0.9090909090909091
4,Magnitude,VibrationPattern,100,10,100,8.0,0.9696969696969697
4,Magnitude,VibrationPattern,100,10,150,7.5,0.9090909090909091
4,Magnitude,VibrationPattern,100,10,50,10.0,1.2121212121212122
4,Size,VibrationDuration,300,10,180,6.5,0.7027027027027027
4,Size,VibrationDuration,300,10,240,6.5,0.7027027027027027
4,Size,VibrationDuration,300,10,300,10.5,1.135135135135135
4,Size,VibrationDuration,300,10,360,13.5,1.4594594594594594
4,Size,VibrationIntensity,1.2,10,0.6,5.5,0.6027397260273972
4,Size,VibrationIntensity,1.2,10,0.9,9.5,1.0410958904109588
4,Size,VibrationIntensity,1.2,10,1.2,10.0,1.095890410958904
4,Size,VibrationIntensity,1.2,10,1.5,11.5,1.2602739726027397
4,Size,VibrationPattern,100,10,200,8.0,0.8311688311688312
4,Size,VibrationPattern,100,10,100,11.0,1.1428571428571428
4,Size,VibrationPattern,100,10,150,10.0,1.0389610389610389
4,Size,VibrationPattern,100,10,50,9.5,0.987012987012987
4,Stiffness,VibrationDuration,300,10,180,6.0,0.64
4,Stiffness,VibrationDuration,300,10,240,9.5,1.0133333333333334
4,Stiffness,VibrationDuration,300,10,300,11.5,1.2266666666666666
4,Stiffness,VibrationDuration,300,10,360,10.5,1.12
4,Stiffness,VibrationIntensity,1.2,10,0.6,6.0,0.6486486486486487
4,Stiffness,VibrationIntensity,1.2,10,0.9,8.5,0.918918918918919
4,Stiffness,VibrationIntensity,1.2,10,1.2,10.0,1.0810810810810811
4,Stiffness,VibrationIntensity,1.2,10,1.5,12.5,1.3513513513513513
4,Stiffness,VibrationPattern,100,10,200,7.5,0.8108108108108109
4,Stiffness,VibrationPattern,100,10,100,10.0,1.0810810810810811
4,Stiffness,VibrationPattern,100,10,150,9.0,0.972972972972973
4,Stiffness,VibrationPattern,100,10,50,10.5,1.135135135135135
4,Speed,VibrationDuration,300,10,180,6.0,0.75
4,Speed,VibrationDuration,300,10,240,5.5,0.6875
4,Speed,VibrationDuration,300,10,300,10.0,1.25
4,Speed,VibrationDuration,300,10,360,10.5,1.3125
4,Speed,VibrationIntensity,1.2,10,0.6,6.5,0.7323943661971831
4,Speed,VibrationIntensity,1.2,10,0.9,8.5,0.9577464788732394
4,Speed,VibrationIntensity,1.2,10,1.2,9.5,1.0704225352112675
4,Speed,VibrationIntensity,1.2,10,1.5,11.0,1.2394366197183098
4,Speed,VibrationPattern,100,10,200,7.5,0.7894736842105263
4,Speed,VibrationPattern,100,10,100,10.5,1.105263157894737
4,Speed,VibrationPattern,100,10,150,9.5,1.0
4,Speed,VibrationPattern,100,10,50,10.5,1.105263157894737
4,Weight,VibrationDuration,300,10,180,6.5,0.7123287671232876
4,Weight,VibrationDuration,300,10,240,9.0,0.9863013698630136
4,Weight,VibrationDuration,300,10,300,9.5,1.0410958904109588
4,Weight,VibrationDuration,300,10,360,11.5,1.2602739726027397
4,Weight,VibrationIntensity,1.2,10,0.6,5.5,0.6027397260273972
4,Weight,VibrationIntensity,1.2,10,0.9,8.0,0.8767123287671232
4,Weight,VibrationIntensity,1.2,10,1.2,10.5,1.1506849315068493
4,Weight,VibrationIntensity,1.2,10,1.5,12.5,1.36986301369863
4,Weight,VibrationPattern,100,10,200,8.5,0.8947368421052632
4,Weight,VibrationPattern,100,10,100,10.0,1.0526315789473684
4,Weight,VibrationPattern,100,10,150,8.5,0.8947368421052632
4,Weight,VibrationPattern,100,10,50,11.0,1.1578947368421053
5,Magnitude,VibrationDuration,300,5,180,2.0,0.48484848484848486
5,Magnitude,VibrationDuration,300,5,240,2.5,0.6060606060606061
5,Magnitude,VibrationDuration,300,5,300,5.5,1.3333333333333333
5,Magnitude,VibrationDuration,300,5,360,6.5,1.5757575757575757
5,Magnitude,VibrationIntensity,1.2,5,0.6,2.0,0.43243243243243246
5,Magnitude,VibrationIntensity,1.2,5,0.9,3.5,0.7567567567567568
5,Magnitude,VibrationIntensity,1.2,5,1.2,5.5,1.1891891891891893
5,Magnitude,VibrationIntensity,1.2,5,1.5,7.5,1.6216216216216217
5,Magnitude,VibrationPattern,100,5,200,4.0,0.8
5,Magnitude,VibrationPattern,100,5,100,5.0,1.0
5,Magnitude,VibrationPattern,100,5,150,5.0,1.0
5,Magnitude,VibrationPattern,100,5,50,6.0,1.2
5,Size,VibrationDuration,300,5,180,3.0,0.6666666666666666
5,Size,VibrationDuration,300,5,240,4.0,0.8888888888888888
5,Size,VibrationDuration,300,5,300,5.0,1.1111111111111112
5,Size,VibrationDuration,300,5,360,6.0,1.3333333333333333
5,Size,VibrationIntensity,1.2,5,0.6,2.0,0.4444444444444444
5,Size,VibrationIntensity,1.2,5,0.9,4.0,0.8888888888888888
5,Size,VibrationIntensity,1.2,5,1.2,5.0,1.1111111111111112
5,Size,VibrationIntensity,1.2,5,1.5,7.0,1.5555555555555556
5,Size,VibrationPattern,100,5,200,3.5,0.7567567567567568
5,Size,VibrationPattern,100,5,100,5.0,1.0810810810810811
5,Size,VibrationPattern,100,5,150,5.0,1.0810810810810811
5,Size,VibrationPattern,100,5,50,5.0,1.0810810810810811
5,Stiffness,VibrationDuration,300,5,180,6.5,1.2682926829268293
5,Stiffness,VibrationDuration,300,5,240,6.0,1.170731707317073
5,Stiffness,VibrationDuration,300,5,300,5.0,0.975609756097561
5,Stiffness,VibrationDuration,300,5,360,3.0,0.5853658536585366
5,Stiffness,VibrationIntensity,1.2,5,0.6,2.5,0.5128205128205128
5,Stiffness,VibrationIntensity,1.2,5,0.9,4.0,0.8205128205128205
5,Stiffness,VibrationIntensity,1.2,5,1.2,5.5,1.1282051282051282
5,Stiffness,VibrationIntensity,1.2,5,1.5,7.5,1.5384615384615385
5,Stiffness,VibrationPattern,100,5,200,5.0,0.975609756097561
5,Stiffness,VibrationPattern,100,5,100,5.0,0.975609756097561
5,Stiffness,VibrationPattern,100,5,150,5.0,0.975609756097561
5,Stiffness,VibrationPattern,100,5,50,5.5,1.0731707317073171
5,Speed,VibrationDuration,300,5,180,2.5,0.6451612903225806
5,Speed,VibrationDuration,300,5,240,3.0,0.7741935483870968
5,Speed,VibrationDuration,300,5,300,5.0,1.2903225806451613
5,Speed,VibrationDuration,300,5,360,5.0,1.2903225806451613
5,Speed,VibrationIntensity,1.2,5,0.6,2.0,0.47058823529411764
5,Speed,VibrationIntensity,1.2,5,0.9,3.5,0.8235294117647058
5,Speed,VibrationIntensity,1.2,5,1.2,4.5,1.0588235294117647
5,Speed,VibrationIntensity,1.2,5,1.5,7.0,1.6470588235294117
5,Speed,VibrationPattern,100,5,200,3.5,0.7567567567567568
5,Speed,VibrationPattern,100,5,100,5.0,1.0810810810810811
5,Speed,VibrationPattern,100,5,150,5.0,1.0810810810810811
5,Speed,VibrationPattern,100,5,50,5.0,1.0810810810810811
5,Weight,VibrationDuration,300,5,180,2.0,0.48484848484848486
5,Weight,VibrationDuration,300,5,240,3.5,0.8484848484848485
5,Weight,VibrationDuration,300,5,300,5.0,1.2121212121212122
5,Weight,VibrationDuration,300,5,360,6.0,1.4545454545454546
5,Weight,VibrationIntensity,1.2,5,0.6,2.0,0.47058823529411764
5,Weight,VibrationIntensity,1.2,5,0.9,3.0,0.7058823529411765
5,Weight,VibrationIntensity,1.2,5,1.2,5.0,1.1764705882352942
5,Weight,VibrationIntensity,1.2,5,1.5,7.0,1.6470588235294117
5,Weight,VibrationPattern,100,5,200,4.0,0.8648648648648649
5,Weight,VibrationPattern,100,5,100,5.0,1.0810810810810811
5,Weight,VibrationPattern,100,5,150,4.5,0.972972972972973
5,Weight,VibrationPattern,100,5,50,5.0,1.0810810810810811
6,Magnitude,VibrationDuration,300,100,180,37.5,0.6593406593406593
6,Magnitude,VibrationDuration,300,100,240,65.0,1.1428571428571428
6,Magnitude,VibrationDuration,300,100,300,75.0,1.3186813186813187
6,Magnitude,VibrationDuration,300,100,360,50.0,0.8791208791208791
6,Magnitude,VibrationIntensity,1.2,60,0.6,12.5,0.3508771929824561
6,Magnitude,VibrationIntensity,1.2,60,0.9,20.0,0.5614035087719298
6,Magnitude,VibrationIntensity,1.2,60,1.2,50.0,1.4035087719298245
6,Magnitude,VibrationIntensity,1.2,60,1.5,60.0,1.6842105263157894
6,Magnitude,VibrationPattern,100,60,200,50.0,0.8695652173913043
6,Magnitude,VibrationPattern,100,60,100,60.0,1.0434782608695652
6,Magnitude,VibrationPattern,100,60,150,55.0,0.9565217391304348
6,Magnitude,VibrationPattern,100,60,50,65.0,1.1304347826086956
6,Size,VibrationDuration,300,100,180,30.0,0.38095238095238093
6,Size,VibrationDuration,300,100,240,90.0,1.1428571428571428
6,Size,VibrationDuration,300,100,300,95.0,1.2063492063492063
6,Size,VibrationDuration,300,100,360,100.0,1.2698412698412698
6,Size,VibrationIntensity,1.2,60,0.6,7.5,0.19047619047619047
6,Size,VibrationIntensity,1.2,60,0.9,25.0,0.6349206349206349
6,Size,VibrationIntensity,1.2,60,1.2,60.0,1.5238095238095237
6,Size,VibrationIntensity,1.2,60,1.5,65.0,1.6507936507936507
6,Size,VibrationPattern,100,60,200,57.5,0.9484536082474226
6,Size,VibrationPattern,100,60,100,60.0,0.9896907216494846
6,Size,VibrationPattern,100,60,150,60.0,0.9896907216494846
6,Size,VibrationPattern,100,60,50,65.0,1.0721649484536082
6,Stiffness,VibrationDuration,300,100,180,35.0,0.5384615384615384
6,Stiffness,VibrationDuration,300,100,240,35.0,0.5384615384615384
6,Stiffness,VibrationDuration,300,100,300,95.0,1.4615384615384615
6,Stiffness,VibrationDuration,300,100,360,95.0,1.4615384615384615
6,Stiffness,VibrationIntensity,1.2,60,0.6,32.5,0.6265060240963856
6,Stiffness,VibrationIntensity,1.2,60,0.9,50.0,0.963855421686747
6,Stiffness,VibrationIntensity,1.2,60,1.2,60.0,1.1566265060240963
6,Stiffness,VibrationIntensity,1.2,60,1.5,65.0,1.2530120481927711
6,Stiffness,VibrationPattern,100,60,200,50.0,0.8695652173913043
6,Stiffness,VibrationPattern,100,60,100,60.0,1.0434782608695652
6,Stiffness,VibrationPattern,100,60,150,60.0,1.0434782608695652
6,Stiffness,VibrationPattern,100,60,50,60.0,1.0434782608695652
6,Speed,VibrationDuration,300,100,180,95.0,0.9620253164556962
6,Speed,VibrationDuration,300,100,240,95.0,0.9620253164556962
6,Speed,VibrationDuration,300,100,300,105.0,1.0632911392405062
6,Speed,VibrationDuration,300,100,360,100.0,1.0126582278481013
6,Speed,VibrationIntensity,1.2,60,0.6,5.0,0.13333333333333333
6,Speed,VibrationIntensity,1.2,60,0.9,25.0,0.6666666666666666
6,Speed,VibrationIntensity,1.2,60,1.2,60.0,1.6
6,Speed,VibrationIntensity,1.2,60,1.5,60.0,1.6
6,Speed,VibrationPattern,100,60,200,50.0,0.8695652173913043
6,Speed,VibrationPattern,100,60,100,60.0,1.0434782608695652
6,Speed,VibrationPattern,100,60,150,60.0,1.0434782608695652
6,Speed,VibrationPattern,100,60,50,60.0,1.0434782608695652
6,Weight,VibrationDuration,300,100,180,60.0,0.6857142857142857
6,Weight,VibrationDuration,300,100,240,100.0,1.1428571428571428
6,Weight,VibrationDuration,300,100,300,100.0,1.1428571428571428
6,Weight,VibrationDuration,300,100,360,90.0,1.0285714285714285
6,Weight,VibrationIntensity,1.2,60,0.6,60.0,1.0
6,Weight,VibrationIntensity,1.2,60,0.9,60.0,1.0
6,Weight,VibrationIntensity,1.2,60,1.2,60.0,1.0
6,Weight,VibrationIntensity,1.2,60,1.5,60.0,1.0
6,Weight,VibrationPattern,100,60,200,40.0,0.7441860465116279
6,Weight,VibrationPattern,100,60,100,60.0,1.1162790697674418
6,Weight,VibrationPattern,100,60,150,55.0,1.0232558139534884
6,Weight,VibrationPattern,100,60,50,60.0,1.1162790697674418
7,Magnitude,VibrationDuration,300,100,180,45.0,0.5454545454545454
7,Magnitude,VibrationDuration,300,100,240,75.0,0.9090909090909091
7,Magnitude,VibrationDuration,300,100,300,95.0,1.1515151515151516
7,Magnitude,VibrationDuration,300,100,360,115.0,1.393939393939394
7,Magnitude,VibrationIntensity,1.2,100,0.6,40.0,0.5079365079365079
7,Magnitude,VibrationIntensity,1.2,100,0.9,62.5,0.7936507936507936
7,Magnitude,VibrationIntensity,1.2,100,1.2,100.0,1.2698412698412698
7,Magnitude,VibrationIntensity,1.2,100,1.5,112.5,1.4285714285714286
7,Magnitude,VibrationPattern,100,100,200,95.0,0.9806451612903225
7,Magnitude,VibrationPattern,100,100,100,102.5,1.0580645161290323
7,Magnitude,VibrationPattern,100,100,150,80.0,0.8258064516129032
7,Magnitude,VibrationPattern,100,100,50,110.0,1.135483870967742
7,Size,VibrationDuration,300,100,180,20.0,0.2857142857142857
7,Size,VibrationDuration,300,100,240,50.0,0.7142857142857143
7,Size,VibrationDuration,300,100,300,100.0,1.4285714285714286
7,Size,VibrationDuration,300,100,360,110.0,1.5714285714285714
7,Size,VibrationIntensity,1.2,100,0.6,20.0,0.2782608695652174
7,Size,VibrationIntensity,1.2,100,0.9,57.5,0.8
7,Size,VibrationIntensity,1.2,100,1.2,95.0,1.3217391304347825
7,Size,VibrationIntensity,1.2,100,1.5,115.0,1.6
7,Size,VibrationPattern,100,100,200,70.0,0.7387862796833773
7,Size,VibrationPattern,100,100,100,104.0,1.0976253298153034
7,Size,VibrationPattern,100,100,150,95.0,1.0026385224274406
7,Size,VibrationPattern,100,100,50,110.0,1.1609498680738786
7,Stiffness,VibrationDuration,300,100,180,165.0,1.346938775510204
7,Stiffness,VibrationDuration,300,100,240,135.0,1.1020408163265305
7,Stiffness,VibrationDuration,300,100,300,90.0,0.7346938775510204
7,Stiffness,VibrationDuration,300,100,360,100.0,0.8163265306122449
7,Stiffness,VibrationIntensity,1.2,100,0.6,25.0,0.3448275862068966
7,Stiffness,VibrationIntensity,1.2,100,0.9,60.0,0.8275862068965517
7,Stiffness,VibrationIntensity,1.2,100,1.2,95.0,1.3103448275862069
7,Stiffness,VibrationIntensity,1.2,100,1.5,110.0,1.5172413793103448
7,Stiffness,VibrationPattern,100,100,200,75.0,0.7894736842105263
7,Stiffness,VibrationPattern,100,100,100,100.0,1.0526315789473684
7,Stiffness,VibrationPattern,100,100,150,105.0,1.105263157894737
7,Stiffness,VibrationPattern,100,100,50,100.0,1.0526315789473684
7,Speed,VibrationDuration,300,100,180,175.0,1.5053763440860215
7,Speed,VibrationDuration,300,100,240,80.0,0.6881720430107527
7,Speed,VibrationDuration,300,100,300,100.0,0.8602150537634409
7,Speed,VibrationDuration,300,100,360,110.0,0.946236559139785
7,Speed,VibrationIntensity,1.2,100,0.6,25.0,0.3389830508474576
7,Speed,VibrationIntensity,1.2,100,0.9,65.0,0.8813559322033898
7,Speed,VibrationIntensity,1.2,100,1.2,90.0,1.2203389830508475
7,Speed,VibrationIntensity,1.2,100,1.5,115.0,1.5593220338983051
7,Speed,VibrationPattern,100,100,200,115.0,1.1358024691358024
7,Speed,VibrationPattern,100,100,100,90.0,0.8888888888888888
7,Speed,VibrationPattern,100,100,150,100.0,0.9876543209876543
7,Speed,VibrationPattern,100,100,50,100.0,0.9876543209876543
7,Weight,VibrationDuration,300,100,180,80.0,0.7901234567901234
7,Weight,VibrationDuration,300,100,240,130.0,1.2839506172839505
7,Weight,VibrationDuration,300,100,300,90.0,0.8888888888888888
7,Weight,VibrationDuration,300,100,360,105.0,1.037037037037037
7,Weight,VibrationIntensity,1.2,100,0.6,25.0,0.28169014084507044
7,Weight,VibrationIntensity,1.2,100,0.9,90.0,1.0140845070422535
7,Weight,VibrationIntensity,1.2,100,1.2,105.0,1.1830985915492958
7,Weight,VibrationIntensity,1.2,100,1.5,135.0,1.5211267605633803
7,Weight,VibrationPattern,100,100,200,85.0,0.8774193548387097
7,Weight,VibrationPattern,100,100,100,112.5,1.1612903225806452
7,Weight,VibrationPattern,100,100,150,90.0,0.9290322580645162
7,Weight,VibrationPattern,100,100,50,100.0,1.032258064516129
8,Magnitude,VibrationDuration,300,20,180,14.5,0.7945205479452054
8,Magnitude,VibrationDuration,300,20,240,20.0,1.095890410958904
8,Magnitude,VibrationDuration,300,20,300,17.5,0.958904109589041
8,Magnitude,VibrationDuration,300,20,360,21.0,1.1506849315068493
8,Magnitude,VibrationIntensity,1.2,20,0.6,10.0,0.5970149253731343
8,Magnitude,VibrationIntensity,1.2,20,0.9,18.5,1.1044776119402986
8,Magnitude,VibrationIntensity,1.2,20,1.2,22.5,1.3432835820895523
8,Magnitude,VibrationIntensity,1.2,20,1.5,16.0,0.9552238805970149
8,Magnitude,VibrationPattern,100,20,200,17.0,0.9006622516556292
8,Magnitude,VibrationPattern,100,20,100,17.5,0.9271523178807947
8,Magnitude,VibrationPattern,100,20,150,20.0,1.0596026490066226
8,Magnitude,VibrationPattern,100,20,50,21.0,1.1125827814569536
8,Size,VibrationDuration,300,20,180,10.0,0.625
8,Size,VibrationDuration,300,20,240,13.0,0.8125
8,Size,VibrationDuration,300,20,300,18.5,1.15625
8,Size,VibrationDuration,300,20,360,22.5,1.40625
8,Size,VibrationIntensity,1.2,20,0.6,12.5,0.6622516556291391
8,Size,VibrationIntensity,1.2,20,0.9,20.0,1.0596026490066226
8,Size,VibrationIntensity,1.2,20,1.2,21.0,1.1125827814569536
8,Size,VibrationIntensity,1.2,20,1.5,22.0,1.1655629139072847
8,Size,VibrationPattern,100,20,200,17.5,0.9655172413793104
8,Size,VibrationPattern,100,20,100,16.5,0.9103448275862069
8,Size,VibrationPattern,100,20,150,18.5,1.0206896551724138
8,Size,VibrationPattern,100,20,50,20.0,1.103448275862069
8,Stiffness,VibrationDuration,300,20,180,10.0,0.64
8,Stiffness,VibrationDuration,300,20,240,14.0,0.896
8,Stiffness,VibrationDuration,300,20,300,17.5,1.12
8,Stiffness,VibrationDuration,300,20,360,21.0,1.344
8,Stiffness,VibrationIntensity,1.2,20,0.6,11.0,0.6111111111111112
8,Stiffness,VibrationIntensity,1.2,20,0.9,16.5,0.9166666666666666
8,Stiffness,VibrationIntensity,1.2,20,1.2,22.0,1.2222222222222223
8,Stiffness,VibrationIntensity,1.2,20,1.5,22.5,1.25
8,Stiffness,VibrationPattern,100,20,200,13.5,0.782608695652174
8,Stiffness,VibrationPattern,100,20,100,20.0,1.1594202898550725
8,Stiffness,VibrationPattern,100,20,150,16.5,0.9565217391304348
8,Stiffness,VibrationPattern,100,20,50,19.0,1.1014492753623188
8,Speed,VibrationDuration,300,20,180,11.0,0.7272727272727273
8,Speed,VibrationDuration,300,20,240,14.0,0.9256198347107438
8,Speed,VibrationDuration,300,20,300,15.5,1.024793388429752
8,Speed,VibrationDuration,300,20,360,20.0,1.322314049586777
8,Speed,VibrationIntensity,1.2,20,0.6,12.5,0.7194244604316546
8,Speed,VibrationIntensity,1.2,20,0.9,18.5,1.064748201438849
8,Speed,VibrationIntensity,1.2,20,1.2,18.0,1.0359712230215827
8,Speed,VibrationIntensity,1.2,20,1.5,20.5,1.1798561151079137
8,Speed,VibrationPattern,100,20,200,15.5,0.8266666666666667
8,Speed,VibrationPattern,100,20,100,22.5,1.2
8,Speed,VibrationPattern,100,20,150,17.0,0.9066666666666666
8,Speed,VibrationPattern,100,20,50,20.0,1.0666666666666667
8,Weight,VibrationDuration,300,20,180,10.0,0.6201550387596899
8,Weight,VibrationDuration,300,20,240,12.5,0.7751937984496124
8,Weight,VibrationDuration,300,20,300,20.0,1.2403100775193798
8,Weight,VibrationDuration,300,20,360,22.0,1.3643410852713178
8,Weight,VibrationIntensity,1.2,20,0.6,9.0,0.5294117647058824
8,Weight,VibrationIntensity,1.2,20,0.9,15.5,0.9117647058823529
8,Weight,VibrationIntensity,1.2,20,1.2,21.0,1.2352941176470589
8,Weight,VibrationIntensity,1.2,20,1.5,22.5,1.3235294117647058
8,Weight,VibrationPattern,100,20,200,14.0,0.8235294117647058
8,Weight,VibrationPattern,100,20,100,20.0,1.1764705882352942
8,Weight,VibrationPattern,100,20,150,14.0,0.8235294117647058
8,Weight,VibrationPattern,100,20,50,20.0,1.1764705882352942
9,Magnitude,VibrationDuration,300,10,180,9.0,0.972972972972973
9,Magnitude,VibrationDuration,300,10,240,8.25,0.8918918918918919
9,Magnitude,VibrationDuration,300,10,300,10.0,1.0810810810810811
9,Magnitude,VibrationDuration,300,10,360,9.75,1.054054054054054
9,Magnitude,VibrationIntensity,1.2,10,0.6,4.0,0.5245901639344263
9,Magnitude,VibrationIntensity,1.2,10,0.9,6.5,0.8524590163934426
9,Magnitude,VibrationIntensity,1.2,10,1.2,10.0,1.3114754098360655
9,Magnitude,VibrationIntensity,1.2,10,1.5,10.0,1.3114754098360655
9,Magnitude,VibrationPattern,100,10,200,9.0,0.9230769230769231
9,Magnitude,VibrationPattern,100,10,100,10.0,1.0256410256410255
9,Magnitude,VibrationPattern,100,10,150,10.0,1.0256410256410255
9,Magnitude,VibrationPattern,100,10,50,10.0,1.0256410256410255
9,Size,VibrationDuration,300,10,180,3.5,0.42424242424242425
9,Size,VibrationDuration,300,10,240,9.0,1.0909090909090908
9,Size,VibrationDuration,300,10,300,10.0,1.2121212121212122
9,Size,VibrationDuration,300,10,360,10.5,1.2727272727272727
9,Size,VibrationIntensity,1.2,10,0.6,2.5,0.37037037037037035
9,Size,VibrationIntensity,1.2,10,0.9,4.5,0.6666666666666666
9,Size,VibrationIntensity,1.2,10,1.2,9.75,1.4444444444444444
9,Size,VibrationIntensity,1.2,10,1.5,10.25,1.5185185185185186
9,Size,VibrationPattern,100,10,200,9.25,0.9548387096774194
9,Size,VibrationPattern,100,10,100,10.0,1.032258064516129
9,Size,VibrationPattern,100,10,150,9.5,0.9806451612903225
9,Size,VibrationPattern,100,10,50,10.0,1.032258064516129
9,Stiffness,VibrationDuration,300,10,180,13.5,1.2134831460674158
9,Stiffness,VibrationDuration,300,10,240,12.0,1.0786516853932584
9,Stiffness,VibrationDuration,300,10,300,10.0,0.898876404494382
9,Stiffness,VibrationDuration,300,10,360,9.0,0.8089887640449438
9,Stiffness,VibrationIntensity,1.2,10,0.6,3.5,0.4117647058823529
9,Stiffness,VibrationIntensity,1.2,10,0.9,9.0,1.0588235294117647
9,Stiffness,VibrationIntensity,1.2,10,1.2,10.0,1.1764705882352942
9,Stiffness,VibrationIntensity,1.2,10,1.5,11.5,1.3529411764705883
9,Stiffness,VibrationPattern,100,10,200,9.75,0.9811320754716981
9,Stiffness,VibrationPattern,100,10,100,10.25,1.0314465408805031
9,Stiffness,VibrationPattern,100,10,150,9.5,0.9559748427672956
9,Stiffness,VibrationPattern,100,10,50,10.25,1.0314465408805031
9,Speed,VibrationDuration,300,10,180,15.0,1.3636363636363635
9,Speed,VibrationDuration,300,10,240,11.5,1.0454545454545454
9,Speed,VibrationDuration,300,10,300,10.0,0.9090909090909091
9,Speed,VibrationDuration,300,10,360,7.5,0.6818181818181818
9,Speed,VibrationIntensity,1.2,10,0.6,10.0,0.9876543209876543
9,Speed,VibrationIntensity,1.2,10,0.9,9.5,0.9382716049382716
9,Speed,VibrationIntensity,1.2,10,1.2,10.0,0.9876543209876543
9,Speed,VibrationIntensity,1.2,10,1.5,11.0,1.0864197530864197
9,Speed,VibrationPattern,100,10,200,10.0,0.9876543209876543
9,Speed,VibrationPattern,100,10,100,10.0,0.9876543209876543
9,Speed,VibrationPattern,100,10,150,10.0,0.9876543209876543
9,Speed,VibrationPattern,100,10,50,10.5,1.037037037037037
9,Weight,VibrationDuration,300,10,180,3.5,0.448
9,Weight,VibrationDuration,300,10,240,7.5,0.96
9,Weight,VibrationDuration,300,10,300,10.0,1.28
9,Weight,VibrationDuration,300,10,360,10.25,1.312
9,Weight,VibrationIntensity,1.2,10,0.6,2.5,0.3125
9,Weight,VibrationIntensity,1.2,10,0.9,8.5,1.0625
9,Weight,VibrationIntensity,1.2,10,1.2,9.5,1.1875
9,Weight,VibrationIntensity,1.2,10,1.5,11.5,1.4375
9,Weight,VibrationPattern,100,10,200,8.5,0.8774193548387097
9,Weight,VibrationPattern,100,10,100,10.0,1.032258064516129
9,Weight,VibrationPattern,100,10,150,10.0,1.032258064516129
9,Weight,VibrationPattern,100,10,50,10.25,1.0580645161290323
